timestamp,market,trade_price,change_rate,acc_trade_volume
2025-09-22 19:55:34.509888,KRW-BORA,118.0,-0.0406504065,11718278.1487768
2025-09-22 19:55:34.509889,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:55:44.559720,KRW-WAXP,25.6,-0.0518518519,27092911.76630745
2025-09-22 19:55:44.559729,KRW-CARV,416.0,-0.0566893424,4235138.87991559
2025-09-22 19:55:44.559731,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:55:44.559732,KRW-BORA,118.0,-0.0406504065,11718278.1487768
2025-09-22 19:55:44.559734,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:55:54.651187,KRW-WAXP,25.6,-0.0518518519,27092911.76630745
2025-09-22 19:55:54.651197,KRW-CARV,416.0,-0.0566893424,4235138.87991559
2025-09-22 19:55:54.651199,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:55:54.651201,KRW-BORA,118.0,-0.0406504065,11793208.24377628
2025-09-22 19:55:54.651203,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:56:04.817517,KRW-WAXP,25.6,-0.0518518519,27092911.76630745
2025-09-22 19:56:04.817525,KRW-CARV,416.0,-0.0566893424,4235138.87991559
2025-09-22 19:56:04.817526,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:56:04.817527,KRW-BORA,118.0,-0.0406504065,11816838.04491526
2025-09-22 19:56:04.817528,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:56:14.943397,KRW-WAXP,25.6,-0.0518518519,27094083.64130745
2025-09-22 19:56:14.943407,KRW-CARV,416.0,-0.0566893424,4235138.87991559
2025-09-22 19:56:14.943408,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:56:14.943410,KRW-BORA,117.0,-0.0487804878,11821080.10879717
2025-09-22 19:56:14.943411,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:56:24.990815,KRW-WAXP,25.6,-0.0518518519,27094083.64130745
2025-09-22 19:56:24.990823,KRW-CARV,416.0,-0.0566893424,4235138.87991559
2025-09-22 19:56:24.990824,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:56:24.990826,KRW-BORA,117.0,-0.0487804878,11821080.10879717
2025-09-22 19:56:24.990827,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:56:35.078725,KRW-WAXP,25.6,-0.0518518519,27094083.64130745
2025-09-22 19:56:35.078735,KRW-CARV,417.0,-0.0544217687,4236741.87991559
2025-09-22 19:56:35.078736,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:56:35.078738,KRW-BORA,118.0,-0.0406504065,11821226.24192132
2025-09-22 19:56:35.078739,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:56:45.208008,KRW-WAXP,25.6,-0.0518518519,27094864.89130745
2025-09-22 19:56:45.208015,KRW-CARV,417.0,-0.0544217687,4240946.87991559
2025-09-22 19:56:45.208017,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:56:45.208018,KRW-BORA,118.0,-0.0406504065,11821226.24192132
2025-09-22 19:56:45.208019,KRW-PUNDIX,419.0,-0.0389908257,2113751.14848898
2025-09-22 19:56:55.258010,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:56:55.258020,KRW-CARV,417.0,-0.0544217687,4244336.87991559
2025-09-22 19:56:55.258022,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:56:55.258023,KRW-BORA,118.0,-0.0406504065,11821226.24192132
2025-09-22 19:56:55.258024,KRW-PUNDIX,419.0,-0.0389908257,2113989.81197347
2025-09-22 19:57:05.345895,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:57:05.345908,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:57:05.345910,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:57:05.345912,KRW-BORA,118.0,-0.0406504065,11830409.81775197
2025-09-22 19:57:05.345914,KRW-PUNDIX,419.0,-0.0389908257,2113989.81197347
2025-09-22 19:57:15.438867,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:57:15.438878,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:57:15.438879,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:57:15.438881,KRW-BORA,118.0,-0.0406504065,11835559.00705197
2025-09-22 19:57:15.438882,KRW-PUNDIX,419.0,-0.0389908257,2113989.81197347
2025-09-22 19:57:25.537832,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:57:25.537838,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:57:25.537840,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:57:25.537841,KRW-BORA,118.0,-0.0406504065,11835559.00705197
2025-09-22 19:57:25.537842,KRW-PUNDIX,419.0,-0.0389908257,2113989.81197347
2025-09-22 19:57:35.624395,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:57:35.624405,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:57:35.624407,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:57:35.624408,KRW-BORA,117.0,-0.0487804878,11844033.58332315
2025-09-22 19:57:35.624410,KRW-PUNDIX,419.0,-0.0389908257,2113989.81197347
2025-09-22 19:57:45.746438,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:57:45.746446,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:57:45.746448,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:57:45.746449,KRW-BORA,117.0,-0.0487804878,11844279.16343809
2025-09-22 19:57:45.746450,KRW-PUNDIX,419.0,-0.0389908257,2113989.81197347
2025-09-22 19:57:55.833790,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:57:55.833800,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:57:55.833802,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:57:55.833803,KRW-BORA,118.0,-0.0406504065,11844319.49408325
2025-09-22 19:57:55.833804,KRW-PUNDIX,419.0,-0.0389908257,2115183.12939591
2025-09-22 19:58:05.922005,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:58:05.922014,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:58:05.922015,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:58:05.922016,KRW-BORA,118.0,-0.0406504065,11844319.49408325
2025-09-22 19:58:05.922018,KRW-PUNDIX,419.0,-0.0389908257,2115183.12939591
2025-09-22 19:58:16.010358,KRW-WAXP,25.5,-0.0555555556,27527061.41286961
2025-09-22 19:58:16.010366,KRW-CARV,417.0,-0.0544217687,4246825.568185
2025-09-22 19:58:16.010368,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:58:16.010369,KRW-BORA,118.0,-0.0406504065,11844319.49408325
2025-09-22 19:58:16.010370,KRW-PUNDIX,419.0,-0.0389908257,2115183.12939591
2025-09-22 19:58:26.132418,KRW-WAXP,25.6,-0.0518518519,27539401.92383044
2025-09-22 19:58:26.132430,KRW-CARV,418.0,-0.052154195,4256637.45266142
2025-09-22 19:58:26.132432,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:58:26.132433,KRW-BORA,118.0,-0.0406504065,11844319.49408325
2025-09-22 19:58:26.132435,KRW-PUNDIX,419.0,-0.0389908257,2115183.12939591
2025-09-22 19:58:36.186664,KRW-WAXP,25.6,-0.0518518519,27539401.92383044
2025-09-22 19:58:36.186672,KRW-CARV,418.0,-0.052154195,4257214.17147904
2025-09-22 19:58:36.186674,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:58:36.186676,KRW-BORA,118.0,-0.0406504065,11844319.49408325
2025-09-22 19:58:36.186677,KRW-PUNDIX,419.0,-0.0389908257,2116229.50218802
2025-09-22 19:58:46.270535,KRW-WAXP,25.6,-0.0518518519,27539401.92383044
2025-09-22 19:58:46.270546,KRW-CARV,418.0,-0.052154195,4257214.17147904
2025-09-22 19:58:46.270548,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:58:46.270550,KRW-BORA,118.0,-0.0406504065,11844449.62120189
2025-09-22 19:58:46.270551,KRW-PUNDIX,419.0,-0.0389908257,2117432.50218802
2025-09-22 19:58:56.351076,KRW-WAXP,25.6,-0.0518518519,27539401.92383044
2025-09-22 19:58:56.351085,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:58:56.351087,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:58:56.351088,KRW-BORA,117.0,-0.0487804878,11847655.30733797
2025-09-22 19:58:56.351089,KRW-PUNDIX,419.0,-0.0389908257,2117432.50218802
2025-09-22 19:59:06.399598,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 19:59:06.399606,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:59:06.399608,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:59:06.399609,KRW-BORA,118.0,-0.0406504065,11848502.34144803
2025-09-22 19:59:06.399611,KRW-PUNDIX,419.0,-0.0389908257,2119036.02379352
2025-09-22 19:59:16.525014,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 19:59:16.525022,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:59:16.525023,KRW-LSK,461.0,-0.0705645161,2871806.21114322
2025-09-22 19:59:16.525025,KRW-BORA,118.0,-0.0406504065,11848502.34144803
2025-09-22 19:59:16.525026,KRW-PUNDIX,419.0,-0.0389908257,2120219.18651647
2025-09-22 19:59:26.615671,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 19:59:26.615678,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:59:26.615680,KRW-LSK,461.0,-0.0705645161,2883494.20448463
2025-09-22 19:59:26.615681,KRW-BORA,118.0,-0.0406504065,11848502.34144803
2025-09-22 19:59:26.615683,KRW-PUNDIX,419.0,-0.0389908257,2120319.18651647
2025-09-22 19:59:36.704179,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 19:59:36.704188,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:59:36.704190,KRW-LSK,461.0,-0.0705645161,2883494.20448463
2025-09-22 19:59:36.704192,KRW-BORA,117.0,-0.0487804878,11848598.36977002
2025-09-22 19:59:36.704193,KRW-PUNDIX,419.0,-0.0389908257,2120319.18651647
2025-09-22 19:59:46.830915,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 19:59:46.830923,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:59:46.830925,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 19:59:46.830927,KRW-BORA,117.0,-0.0487804878,11848598.36977002
2025-09-22 19:59:46.830928,KRW-PUNDIX,419.0,-0.0389908257,2120319.18651647
2025-09-22 19:59:56.917548,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 19:59:56.917556,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 19:59:56.917558,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 19:59:56.917560,KRW-BORA,117.0,-0.0487804878,11848598.36977002
2025-09-22 19:59:56.917561,KRW-PUNDIX,419.0,-0.0389908257,2120319.18651647
2025-09-22 20:00:07.008414,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:00:07.008422,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 20:00:07.008424,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:00:07.008425,KRW-BORA,118.0,-0.0406504065,11848638.70041518
2025-09-22 20:00:07.008426,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:00:17.133193,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:00:17.133202,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 20:00:17.133203,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:00:17.133205,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:00:17.133206,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:00:27.220193,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:00:27.220203,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 20:00:27.220204,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:00:27.220206,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:00:27.220207,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:00:37.307894,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:00:37.307903,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 20:00:37.307905,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:00:37.307906,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:00:37.307908,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:00:47.426076,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:00:47.426081,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 20:00:47.426082,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:00:47.426083,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:00:47.426084,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:00:57.511512,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:00:57.511521,KRW-CARV,418.0,-0.052154195,4257697.84400848
2025-09-22 20:00:57.511522,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:00:57.511524,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:00:57.511525,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:01:07.597416,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:01:07.597424,KRW-CARV,419.0,-0.0498866213,4257979.84400848
2025-09-22 20:01:07.597425,KRW-LSK,460.0,-0.0725806452,2886108.45783601
2025-09-22 20:01:07.597427,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:01:07.597428,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:01:17.682953,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:01:17.682960,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:01:17.682962,KRW-LSK,462.0,-0.0685483871,2886120.61151566
2025-09-22 20:01:17.682963,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:01:17.682965,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:01:27.766678,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:01:27.766688,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:01:27.766690,KRW-LSK,462.0,-0.0685483871,2886120.61151566
2025-09-22 20:01:27.766691,KRW-BORA,118.0,-0.0406504065,11854147.17494399
2025-09-22 20:01:27.766693,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:01:37.850684,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:01:37.850691,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:01:37.850693,KRW-LSK,462.0,-0.0685483871,2886120.61151566
2025-09-22 20:01:37.850694,KRW-BORA,118.0,-0.0406504065,11854214.28545653
2025-09-22 20:01:37.850696,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:01:47.938534,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:01:47.938541,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:01:47.938543,KRW-LSK,462.0,-0.0685483871,2886120.61151566
2025-09-22 20:01:47.938545,KRW-BORA,118.0,-0.0406504065,11854214.28545653
2025-09-22 20:01:47.938546,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:01:58.027955,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:01:58.027964,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:01:58.027966,KRW-LSK,462.0,-0.0685483871,2886120.61151566
2025-09-22 20:01:58.027968,KRW-BORA,117.0,-0.0487804878,11854325.00233353
2025-09-22 20:01:58.027969,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:02:08.115305,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:02:08.115313,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:02:08.115315,KRW-LSK,462.0,-0.0685483871,2886445.28251349
2025-09-22 20:02:08.115316,KRW-BORA,117.0,-0.0487804878,11854325.00233353
2025-09-22 20:02:08.115317,KRW-PUNDIX,418.0,-0.0412844037,2124203.55680936
2025-09-22 20:02:18.237461,KRW-WAXP,25.6,-0.0518518519,27539792.54883044
2025-09-22 20:02:18.237469,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:02:18.237471,KRW-LSK,462.0,-0.0685483871,2886445.28251349
2025-09-22 20:02:18.237472,KRW-BORA,117.0,-0.0487804878,11859833.47686234
2025-09-22 20:02:18.237473,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:02:28.323577,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:02:28.323587,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:02:28.323588,KRW-LSK,462.0,-0.0685483871,2886445.28251349
2025-09-22 20:02:28.323589,KRW-BORA,117.0,-0.0487804878,11859833.47686234
2025-09-22 20:02:28.323591,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:02:38.411753,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:02:38.411761,KRW-CARV,419.0,-0.0498866213,4270418.41470762
2025-09-22 20:02:38.411763,KRW-LSK,462.0,-0.0685483871,2886445.28251349
2025-09-22 20:02:38.411764,KRW-BORA,117.0,-0.0487804878,11859833.47686234
2025-09-22 20:02:38.411765,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:02:48.497038,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:02:48.497046,KRW-CARV,418.0,-0.052154195,4274509.41470762
2025-09-22 20:02:48.497047,KRW-LSK,461.0,-0.0705645161,2891140.41749074
2025-09-22 20:02:48.497048,KRW-BORA,117.0,-0.0487804878,11859833.47686234
2025-09-22 20:02:48.497050,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:02:58.627013,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:02:58.627022,KRW-CARV,418.0,-0.052154195,4280442.97488004
2025-09-22 20:02:58.627024,KRW-LSK,461.0,-0.0705645161,2898464.82903674
2025-09-22 20:02:58.627025,KRW-BORA,117.0,-0.0487804878,11860892.3244877
2025-09-22 20:02:58.627027,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:03:08.719283,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:03:08.719291,KRW-CARV,418.0,-0.052154195,4280442.97488004
2025-09-22 20:03:08.719293,KRW-LSK,461.0,-0.0705645161,2898464.82903674
2025-09-22 20:03:08.719295,KRW-BORA,117.0,-0.0487804878,11860892.3244877
2025-09-22 20:03:08.719297,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:03:18.805868,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:03:18.805878,KRW-CARV,418.0,-0.052154195,4280442.97488004
2025-09-22 20:03:18.805880,KRW-LSK,461.0,-0.0705645161,2898464.82903674
2025-09-22 20:03:18.805881,KRW-BORA,118.0,-0.0406504065,11865986.55686769
2025-09-22 20:03:18.805882,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:03:28.892689,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:03:28.892699,KRW-CARV,418.0,-0.052154195,4280442.97488004
2025-09-22 20:03:28.892700,KRW-LSK,461.0,-0.0705645161,2898464.82903674
2025-09-22 20:03:28.892702,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:03:28.892703,KRW-PUNDIX,420.0,-0.0366972477,2125901.98448808
2025-09-22 20:03:38.976428,KRW-WAXP,25.6,-0.0518518519,27541745.67383044
2025-09-22 20:03:38.976436,KRW-CARV,418.0,-0.052154195,4280921.44377904
2025-09-22 20:03:38.976437,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:03:38.976439,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:03:38.976440,KRW-PUNDIX,418.0,-0.0412844037,2128299.28290078
2025-09-22 20:03:49.105746,KRW-WAXP,25.6,-0.0518518519,27580788.65234118
2025-09-22 20:03:49.105755,KRW-CARV,418.0,-0.052154195,4280921.44377904
2025-09-22 20:03:49.105757,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:03:49.105759,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:03:49.105760,KRW-PUNDIX,418.0,-0.0412844037,2128299.28290078
2025-09-22 20:03:59.194527,KRW-WAXP,25.6,-0.0518518519,27580788.65234118
2025-09-22 20:03:59.194535,KRW-CARV,418.0,-0.052154195,4280921.44377904
2025-09-22 20:03:59.194536,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:03:59.194538,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:03:59.194539,KRW-PUNDIX,418.0,-0.0412844037,2128299.28290078
2025-09-22 20:04:09.289920,KRW-WAXP,25.6,-0.0518518519,27580788.65234118
2025-09-22 20:04:09.289928,KRW-CARV,418.0,-0.052154195,4282126.44377956
2025-09-22 20:04:09.289930,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:04:09.289931,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:04:09.289932,KRW-PUNDIX,418.0,-0.0412844037,2128299.28290078
2025-09-22 20:04:19.378536,KRW-WAXP,25.6,-0.0518518519,27580988.65234118
2025-09-22 20:04:19.378543,KRW-CARV,418.0,-0.052154195,4284336.44377956
2025-09-22 20:04:19.378545,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:04:19.378546,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:04:19.378548,KRW-PUNDIX,418.0,-0.0412844037,2128299.28290078
2025-09-22 20:04:29.500396,KRW-WAXP,25.6,-0.0518518519,27580988.65234118
2025-09-22 20:04:29.500406,KRW-CARV,418.0,-0.052154195,4285886.44377956
2025-09-22 20:04:29.500408,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:04:29.500410,KRW-BORA,118.0,-0.0406504065,11874112.37866124
2025-09-22 20:04:29.500411,KRW-PUNDIX,420.0,-0.0366972477,2128313.28304356
2025-09-22 20:04:39.594478,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:04:39.594486,KRW-CARV,418.0,-0.052154195,4290192.44377956
2025-09-22 20:04:39.594488,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:04:39.594489,KRW-BORA,118.0,-0.0406504065,11882492.31896124
2025-09-22 20:04:39.594491,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:04:49.716576,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:04:49.716587,KRW-CARV,418.0,-0.052154195,4290791.44377956
2025-09-22 20:04:49.716589,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:04:49.716591,KRW-BORA,118.0,-0.0406504065,11882492.31896124
2025-09-22 20:04:49.716593,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:04:59.766984,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:04:59.766994,KRW-CARV,418.0,-0.052154195,4290791.44377956
2025-09-22 20:04:59.766996,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:04:59.766998,KRW-BORA,117.0,-0.0487804878,11883279.72053604
2025-09-22 20:04:59.766999,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:05:09.848285,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:05:09.848294,KRW-CARV,418.0,-0.052154195,4291208.78203762
2025-09-22 20:05:09.848296,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:05:09.848297,KRW-BORA,118.0,-0.0406504065,11887350.77673604
2025-09-22 20:05:09.848299,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:05:19.974176,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:05:19.974184,KRW-CARV,418.0,-0.052154195,4291208.78203762
2025-09-22 20:05:19.974186,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:05:19.974187,KRW-BORA,118.0,-0.0406504065,11887350.77673604
2025-09-22 20:05:19.974188,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:05:30.096059,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:05:30.096070,KRW-CARV,418.0,-0.052154195,4291208.78203762
2025-09-22 20:05:30.096072,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:05:30.096073,KRW-BORA,118.0,-0.0406504065,11887350.77673604
2025-09-22 20:05:30.096074,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:05:40.184863,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:05:40.184873,KRW-CARV,418.0,-0.052154195,4291208.78203762
2025-09-22 20:05:40.184875,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:05:40.184876,KRW-BORA,118.0,-0.0406504065,11887350.77673604
2025-09-22 20:05:40.184878,KRW-PUNDIX,418.0,-0.0412844037,2128327.28318635
2025-09-22 20:05:50.267969,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:05:50.267978,KRW-CARV,418.0,-0.052154195,4291208.78203762
2025-09-22 20:05:50.267980,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:05:50.267981,KRW-BORA,118.0,-0.0406504065,11887350.77673604
2025-09-22 20:05:50.267982,KRW-PUNDIX,418.0,-0.0412844037,2129327.28318635
2025-09-22 20:06:00.355797,KRW-WAXP,25.6,-0.0518518519,27581769.90234118
2025-09-22 20:06:00.355807,KRW-CARV,418.0,-0.052154195,4291208.78203762
2025-09-22 20:06:00.355809,KRW-LSK,460.0,-0.0725806452,2900144.82903767
2025-09-22 20:06:00.355811,KRW-BORA,118.0,-0.0406504065,11887350.77673604
2025-09-22 20:06:00.355812,KRW-PUNDIX,418.0,-0.0412844037,2129327.28318635
